,DB00006,DB00007,DB00014,DB00027,DB00035,DB00050,DB00067,DB00080,DB00091,DB00093,DB00104,DB00106,DB00114,DB00115,DB00116,DB00117,DB00118,DB00119,DB00120,DB00121,DB00122,DB00123,DB00125,DB00126,DB00127,DB00128,DB00129,DB00130,DB00131,DB00132,DB00133,DB00134,DB00135,DB00136,DB00137,DB00138,DB00139,DB00140,DB00141,DB00142,DB00143,DB00144,DB00145,DB00146,DB00147,DB00148,DB00149,DB00150,DB00151,DB00152,DB00153,DB00154,DB00155,DB00156,DB00157,DB00158,DB00159,DB00160,DB00161,DB00162,DB00163,DB00165,DB00166,DB00167,DB00168,DB00169,DB00170,DB00171,DB00172,DB00173,DB00174,DB00175,DB00176,DB00177,DB00178,DB00179,DB00180,DB00181,DB00182,DB00183,DB00184,DB00185,DB00186,DB00187,DB00188,DB00189,DB00190,DB00191,DB00192,DB00193,DB00194,DB00195,DB00196,DB00197,DB00198,DB00199,DB00200,DB00201,DB00202,DB00203
DB00143,0.3567251461988304,0.2330508474576271,0.2208835341365461,0.2487562189054726,0.3694267515923566,0.2324561403508772,0.3515151515151515,0.2932692307692308,0.504950495049505,0.4108527131782946,0.2984293193717277,0.2410714285714285,0.2094240837696335,0.2317596566523605,0.3056994818652849,0.3571428571428571,0.3291925465838509,0.25,0.3478260869565217,0.6091954022988506,0.2638888888888889,0.5714285714285714,0.618421052631579,0.202020202020202,0.3333333333333333,0.4861111111111111,0.6268656716417911,0.7014925373134329,0.2378048780487804,0.2840909090909091,0.4246575342465753,0.5492957746478874,0.3007518796992481,0.1416666666666666,0.1531531531531531,0.5735294117647058,0.3142857142857143,0.2318840579710145,0.5842696629213483,0.6086956521739131,0.0,0.4105263157894737,0.373134328358209,0.1491228070175438,0.2096774193548387,0.3896103896103896,0.5277777777777778,0.2848837209302325,0.5522388059701493,0.1942857142857142,0.1428571428571428,0.2840909090909091,0.7142857142857143,0.4473684210526316,0.2419354838709677,0.2796208530805687,0.3086419753086419,0.4558823529411764,0.4788732394366197,0.1274509803921568,0.1103896103896103,0.1864406779661017,0.3896103896103896,0.5277777777777778,0.4516129032258064,0.1441441441441441,0.1338582677165354,0.2349397590361445,0.6857142857142857,0.1408450704225352,0.5416666666666666,0.225,0.1969696969696969,0.3051948051948052,0.4393939393939394,0.1224489795918367,0.1655629139072847,0.2846153846153846,0.1875,0.3089005235602094,0.1401273885350318,0.3157894736842105,0.2439024390243902,0.2847682119205298,0.2690058479532163,0.1318681318681318,0.2565789473684211,0.1491228070175438,0.2945736434108527,0.1776315789473684,0.2468354430379747,0.2236842105263158,0.1726190476190476,0.2346368715083799,0.5,0.3418803418803419,0.2222222222222222,0.2,0.3896103896103896,0.1865079365079365
DB00144,0.281767955801105,0.2175732217573222,0.216,0.2125603864734299,0.272189349112426,0.2270742358078602,0.2598870056497175,0.2748815165876777,0.4476190476190476,0.2638888888888889,0.2588832487309644,0.2300884955752212,0.2352941176470588,0.2587719298245614,0.2115384615384615,0.2418300653594771,0.2891566265060241,0.2857142857142857,0.4090909090909091,0.4432989690721649,0.2638888888888889,0.5714285714285714,0.4302325581395348,0.3222222222222222,0.2105263157894736,0.4861111111111111,0.5138888888888888,0.4805194805194805,0.2608695652173913,0.430379746835443,0.5294117647058824,0.4666666666666667,0.3622047244094488,0.2685185185185185,0.28,0.4459459459459459,0.3142857142857143,0.1971830985915492,0.5161290322580645,0.5205479452054794,0.4105263157894737,0.0,0.373134328358209,0.2718446601941747,0.1968085106382978,0.3209876543209876,0.5277777777777778,0.2556818181818182,0.4246575342465753,0.1483516483516483,0.2549019607843137,0.430379746835443,0.4457831325301205,0.6176470588235294,0.2622950819672131,0.1946902654867256,0.3417721518987341,0.4776119402985074,0.5,0.2105263157894736,0.1875,0.1731843575418994,0.4266666666666667,0.5277777777777778,0.3740458015267175,0.2574257425742574,0.2,0.2654320987654321,0.4567901234567901,0.087248322147651,0.4415584415584415,0.4271844660194174,0.2741935483870967,0.2407407407407407,0.3768115942028985,0.1956521739130435,0.3333333333333333,0.3253968253968254,0.209090909090909,0.2376237623762376,0.11875,0.2376237623762376,0.1860465116279069,0.3857142857142857,0.2122905027932961,0.1573033707865168,0.3082191780821918,0.1696428571428571,0.2556390977443609,0.2176870748299319,0.2236024844720497,0.3006993006993007,0.165680473372781,0.2556818181818182,0.4336283185840708,0.5544554455445545,0.2478991596638655,0.125,0.4078947368421052,0.1634241245136186
DB00145,0.1515151515151515,0.0969162995594713,0.0916666666666666,0.1176470588235294,0.1381578947368421,0.1013824884792626,0.13125,0.1237623762376237,0.25,0.1570247933884297,0.1195652173913043,0.102803738317757,0.1052631578947368,0.09375,0.1351351351351351,0.2032520325203252,0.1700680272108843,0.4545454545454545,0.2840909090909091,0.3066666666666666,0.4411764705882353,0.5813953488372093,0.4464285714285714,0.2419354838709677,0.3157894736842105,0.625,0.5952380952380952,0.5319148936170213,0.1258741258741259,0.2678571428571428,0.6756756756756757,0.5813953488372093,0.2358490566037736,0.1176470588235294,0.131578947368421,0.625,0.4285714285714285,0.109375,0.2857142857142857,0.5681818181818182,0.373134328358209,0.373134328358209,0.0,0.1265822784810126,0.109090909090909,0.5853658536585366,0.5813953488372093,0.1623376623376623,0.6756756756756757,0.1059602649006622,0.1168831168831168,0.2678571428571428,0.4716981132075472,0.5813953488372093,0.1183431952662721,0.1231527093596059,0.3061224489795918,0.78125,0.6578947368421053,0.140625,0.0840336134453781,0.1052631578947368,0.3,0.5813953488372093,0.2212389380530973,0.1184210526315789,0.108695652173913,0.1241379310344827,0.4901960784313725,0.0909090909090909,0.5681818181818182,0.1666666666666666,0.1717171717171717,0.1691176470588235,0.2032520325203252,0.0884955752212389,0.1074380165289256,0.2254901960784313,0.1518987341772152,0.1304347826086956,0.0703125,0.1857142857142857,0.1489361702127659,0.1875,0.1290322580645161,0.173076923076923,0.1732283464566929,0.1125,0.1574074074074074,0.1229508196721311,0.1313868613138686,0.152,0.1071428571428571,0.1049382716049382,0.2244897959183673,0.2234042553191489,0.0897435897435897,0.1129032258064516,0.4130434782608695,0.0753138075313807
DB00146,0.2793296089385474,0.2360515021459227,0.2285714285714285,0.24,0.2926829268292683,0.2522522522522522,0.2790697674418604,0.2666666666666666,0.3669724770642202,0.2785714285714286,0.2628865979381443,0.2557077625570776,0.2324324324324324,0.2347826086956521,0.1971153846153846,0.147239263803681,0.1467391304347826,0.1917808219178082,0.3818181818181818,0.2017543859649122,0.1891891891891892,0.2022471910112359,0.1538461538461538,0.3333333333333333,0.0853658536585365,0.1555555555555555,0.1777777777777777,0.1684210526315789,0.1494252873563218,0.4666666666666667,0.1744186046511628,0.1630434782608695,0.3492063492063492,0.9142857142857144,0.7605633802816901,0.1428571428571428,0.1866666666666666,0.2475247524752475,0.2212389380530973,0.1739130434782608,0.1491228070175438,0.2718446601941747,0.1265822784810126,0.0,0.247191011235955,0.1304347826086956,0.2441860465116279,0.2674418604651162,0.1348314606741573,0.1976744186046511,0.9230769230769232,0.4666666666666667,0.1584158415841584,0.2298850574712643,0.1875,0.1814159292035398,0.410958904109589,0.1566265060240964,0.2142857142857142,0.6231884057971014,0.423728813559322,0.2699386503067484,0.2839506172839506,0.2441860465116279,0.3308270676691729,0.9375,0.396039603960396,0.1477272727272727,0.173469387755102,0.06,0.1489361702127659,0.6,0.3839285714285714,0.32,0.364963503649635,0.4727272727272727,0.5446428571428571,0.3781512605042016,0.3265306122448979,0.2412060301507537,0.2222222222222222,0.2708333333333333,0.2721518987341772,0.3450704225352112,0.2298850574712643,0.3157894736842105,0.3333333333333333,0.3473684210526316,0.3898305084745763,0.4545454545454545,0.1547619047619047,0.3759398496240601,0.3197278911564626,0.345679012345679,0.3140495867768595,0.3391304347826087,0.2301255230125523,0.0925925925925925,0.1685393258426966,0.184
DB00147,0.4355555555555555,0.5655737704918032,0.5369649805447471,0.5132743362831859,0.4166666666666667,0.576271186440678,0.4080717488789238,0.5859030837004405,0.3135135135135135,0.3317073170731707,0.555045871559633,0.5905172413793104,0.9515151515151516,0.4708171206225681,0.4848484848484848,0.4120603015075377,0.3616071428571428,0.1036585365853658,0.3977272727272727,0.1785714285714285,0.1446540880503144,0.1893491124260355,0.2022471910112359,0.2,0.1024096385542168,0.1647058823529411,0.1834319526627219,0.1849710982658959,0.3674418604651163,0.2071005917159763,0.1607142857142857,0.1485714285714285,0.4748603351955307,0.2527472527472527,0.2732558139534883,0.1314285714285714,0.1226993865030674,0.5043478260869565,0.3033707865168539,0.1812865497076023,0.2096774193548387,0.1968085106382978,0.109090909090909,0.247191011235955,0.0,0.1379310344827586,0.1964285714285714,0.5918367346938775,0.1271676300578034,0.4423076923076923,0.2443181818181818,0.2071005917159763,0.1988636363636363,0.1893491124260355,0.4,0.5168067226890757,0.2012195121951219,0.1377245508982036,0.1666666666666666,0.2335329341317365,0.3645833333333333,0.88125,0.1379310344827586,0.1964285714285714,0.4263157894736842,0.2457142857142857,0.3583815028901734,0.3640552995391705,0.2080924855491329,0.2587064676616915,0.1676300578034682,0.2934782608695652,0.3756906077348066,0.4174757281553398,0.3980099502487562,0.391304347826087,0.2361111111111111,0.3796791443850267,0.3254437869822485,0.5223214285714286,0.5606936416184971,0.2134831460674157,0.4320388349514563,0.4540816326530612,0.5323383084577115,0.1411764705882353,0.4387755102040816,0.3136094674556213,0.365079365079365,0.4516129032258064,0.3779904306220095,0.4352331606217616,0.4187192118226601,0.3866666666666666,0.3246073298429319,0.2653061224489796,0.4531835205992509,0.3091787439613526,0.1785714285714285,0.4828897338403042
DB00148,0.2424242424242424,0.1629955947136563,0.1541666666666666,0.1487179487179487,0.2207792207792207,0.1705069124423963,0.1736526946107784,0.1523809523809524,0.3020833333333333,0.183206106870229,0.1510416666666666,0.1357466063348416,0.1333333333333333,0.1504424778761062,0.2032085561497326,0.2834645669291338,0.2550335570469799,0.3404255319148936,0.2427184466019417,0.3452380952380952,0.4883720930232558,0.4561403508771929,0.6,0.2105263157894736,0.3,0.4545454545454545,0.4642857142857143,0.4262295081967213,0.2137931034482758,0.2463768115942029,0.4528301886792453,0.4561403508771929,0.2066115702479339,0.1224489795918367,0.1348314606741573,0.4814814814814814,0.3265306122448979,0.193717277486911,0.3103448275862069,0.423728813559322,0.3896103896103896,0.3209876543209876,0.5853658536585366,0.1304347826086956,0.1379310344827586,0.0,0.4561403508771929,0.1757575757575757,0.4528301886792453,0.1895424836601307,0.1222222222222222,0.2463768115942029,0.5,0.4561403508771929,0.1929824561403508,0.1853658536585365,0.2741935483870967,0.5319148936170213,0.5,0.1428571428571428,0.0909090909090909,0.1366459627329192,0.25,0.4561403508771929,0.2540983606557377,0.1235955056179775,0.1142857142857142,0.2108843537414966,0.4677419354838709,0.1842105263157894,0.4482758620689655,0.1650485436893204,0.1801801801801801,0.2428571428571428,0.2442748091603053,0.0952380952380952,0.1119402985074626,0.1965811965811965,0.1397849462365591,0.155440414507772,0.1176470588235294,0.240506329113924,0.1721854304635761,0.2014388489208633,0.1585365853658536,0.1692307692307692,0.1798561151079136,0.1182795698924731,0.1764705882352941,0.1515151515151515,0.2230215827338129,0.1691176470588235,0.1888111888111888,0.1149425287356321,0.25,0.2621359223300971,0.1440677966101695,0.224,0.4814814814814814,0.1380753138075313
DB00149,0.2606060606060606,0.1762114537444934,0.1666666666666666,0.1947368421052631,0.2402597402597402,0.184331797235023,0.228395061728395,0.2128712871287128,0.4382022471910112,0.2539682539682539,0.2043010752688172,0.1869158878504672,0.1896551724137931,0.1741071428571428,0.2192513368983957,0.296875,0.25,0.4042553191489361,0.4555555555555555,0.45,0.34,0.7916666666666666,0.6229508196721312,0.25,0.3076923076923077,0.6938775510204082,0.8085106382978723,0.7307692307692307,0.1699346405228758,0.390625,0.6326530612244898,0.6862745098039216,0.3796296296296296,0.2282608695652173,0.253012048192771,0.6274509803921569,0.4468085106382978,0.1725888324873096,0.4444444444444444,0.7755102040816326,0.5277777777777778,0.5277777777777778,0.5813953488372093,0.2441860465116279,0.1964285714285714,0.4561403508771929,0.0,0.2628205128205128,0.6326530612244898,0.1635220125786163,0.238095238095238,0.390625,0.6551724137931034,0.6862745098039216,0.1761363636363636,0.2,0.4385964912280701,0.7441860465116279,0.8837209302325582,0.2133333333333333,0.1666666666666666,0.1772151898734177,0.4067796610169492,0.9545454545454546,0.3684210526315789,0.2409638554216867,0.2,0.1677419354838709,0.6785714285714286,0.104,0.6730769230769231,0.3085106382978723,0.2641509433962264,0.2826086956521739,0.3495934959349593,0.175,0.216,0.3619047619047619,0.2674418604651162,0.2150537634408602,0.1397058823529411,0.2948717948717949,0.2,0.2977099236641221,0.2215189873417721,0.234375,0.2945736434108527,0.2159090909090909,0.2767857142857143,0.2109375,0.1768707482993197,0.2461538461538461,0.1689189189189189,0.1939393939393939,0.3529411764705882,0.4,0.1666666666666666,0.1386861313868613,0.4310344827586206,0.1316872427983539
DB00150,0.4700460829493088,0.6434782608695652,0.6090534979423868,0.7333333333333333,0.4660194174757281,0.6,0.4553990610328638,0.7623762376237624,0.3351955307262569,0.4861878453038674,0.7631578947368421,0.6079295154185022,0.5742574257425742,0.5714285714285714,0.5990566037735849,0.5649717514124294,0.4065420560747663,0.1132075471698113,0.5714285714285714,0.3045977011494253,0.1125,0.2792207792207792,0.2962962962962963,0.1573033707865168,0.1474358974358974,0.2125,0.2727272727272727,0.2641509433962264,0.3679245283018867,0.282051282051282,0.19375,0.2085889570552147,0.5116279069767442,0.2584269662921348,0.25,0.2049689440993788,0.1329113924050632,0.5688073394495413,0.2596685082872928,0.2375,0.2848837209302325,0.2556818181818182,0.1623376623376623,0.2674418604651162,0.5918367346938775,0.1757575757575757,0.2628205128205128,0.0,0.19375,0.4439024390243902,0.2573099415204678,0.282051282051282,0.29375,0.2085889570552147,0.4133333333333333,0.6376146788990825,0.2371794871794871,0.2,0.2307692307692307,0.2242424242424242,0.2964824120603015,0.5967741935483871,0.2125,0.2628205128205128,0.5433526011560693,0.2514619883040935,0.375,0.3644859813084112,0.3141025641025641,0.3459459459459459,0.2222222222222222,0.3072625698324022,0.4759036144578313,0.5567567567567567,0.5649717514124294,0.3548387096774194,0.2583732057416268,0.5119047619047619,0.4193548387096774,0.7736842105263158,0.6729559748427673,0.1777777777777777,0.5645161290322581,0.4559585492227979,0.6612021857923497,0.1309523809523809,0.4631578947368421,0.3974358974358974,0.5119047619047619,0.3926701570680628,0.3786407766990291,0.4,0.4564102564102564,0.3936651583710407,0.3532608695652174,0.2642487046632124,0.5483870967741935,0.3283582089552239,0.1686746987951807,0.4789272030651341
DB00151,0.1812865497076023,0.1201716738197424,0.1138211382113821,0.1391752577319587,0.2091503267973856,0.1255605381165919,0.1987577639751552,0.1490384615384615,0.2978723404255319,0.2357723577235772,0.1783783783783784,0.1272727272727272,0.1229050279329608,0.117391304347826,0.1623036649214659,0.2403100775193798,0.2432432432432432,0.4285714285714285,0.3297872340425531,0.4473684210526316,0.3260869565217391,0.6326530612244898,0.5,0.2361111111111111,0.2916666666666667,0.6739130434782609,0.6458333333333334,0.5849056603773585,0.1381578947368421,0.2769230769230769,0.7209302325581395,0.8181818181818182,0.2767857142857143,0.1263157894736842,0.1395348837209302,0.8780487804878049,0.4090909090909091,0.125,0.3373493975903614,0.62,0.5522388059701493,0.4246575342465753,0.6756756756756757,0.1348314606741573,0.1271676300578034,0.4528301886792453,0.6326530612244898,0.19375,0.0,0.1474358974358974,0.1264367816091954,0.2769230769230769,0.5254237288135594,0.6326530612244898,0.135593220338983,0.1483253588516746,0.3103448275862069,0.8157894736842105,0.7045454545454546,0.1333333333333333,0.0930232558139534,0.1180124223602484,0.4259259259259259,0.6326530612244898,0.2605042016806723,0.127906976744186,0.1176470588235294,0.1363636363636363,0.543859649122807,0.1,0.62,0.1818181818181818,0.1851851851851851,0.1958041958041958,0.2403100775193798,0.0975609756097561,0.123076923076923,0.2454545454545454,0.1839080459770115,0.1891891891891892,0.0875912408759124,0.25,0.16,0.2148148148148148,0.1543209876543209,0.1774193548387097,0.2014925373134328,0.1348314606741573,0.1913043478260869,0.1287878787878787,0.1438356164383561,0.1729323308270676,0.1133333333333333,0.1575757575757575,0.2571428571428571,0.2574257425742574,0.1125,0.1278195488721804,0.375,0.0979591836734693
DB00152,0.2845188284518828,0.4581673306772908,0.4356060606060606,0.4051724137931034,0.3181818181818182,0.4126984126984127,0.2956521739130435,0.3983739837398374,0.2472527472527472,0.2786069651741293,0.4419642857142857,0.389763779527559,0.4232558139534884,0.4365079365079365,0.4405286343612334,0.4971751412429379,0.6055555555555555,0.0784313725490196,0.2432432432432432,0.25,0.1527777777777778,0.15625,0.2222222222222222,0.1479289940828402,0.1517241379310344,0.1304347826086956,0.1572327044025157,0.1524390243902439,0.5706214689265536,0.1604938271604938,0.1401273885350318,0.1858974358974359,0.2338308457711442,0.1910112359550561,0.1941176470588235,0.1592356687898089,0.0844155844155844,0.4666666666666667,0.1868131868131868,0.15527950310559,0.1942857142857142,0.1483516483516483,0.1059602649006622,0.1976744186046511,0.4423076923076923,0.1895424836601307,0.1635220125786163,0.4439024390243902,0.1474358974358974,0.0,0.2011834319526627,0.1604938271604938,0.1890243902439024,0.15625,0.5454545454545454,0.4806866952789699,0.1677419354838709,0.1298701298701298,0.1464968152866242,0.1801242236024844,0.1714285714285714,0.4766839378238341,0.1375,0.1635220125786163,0.2623762376237624,0.2023809523809523,0.1711229946524064,0.5642458100558659,0.191358024691358,0.5192307692307693,0.15527950310559,0.1746031746031746,0.287292817679558,0.3529411764705882,0.2740384615384615,0.2,0.1566820276497695,0.2284263959390862,0.2235294117647059,0.4508928571428571,0.4767441860465116,0.25,0.3222748815165877,0.2453703703703703,0.4106280193236715,0.1194968553459119,0.2146118721461187,0.2117647058823529,0.2474226804123711,0.2450980392156862,0.5906432748538012,0.2548076923076923,0.3948717948717948,0.2595744680851063,0.2216494845360824,0.1717171717171717,0.4198473282442748,0.5088757396449705,0.1446540880503144,0.4496124031007752
DB00153,0.2768361581920904,0.2337662337662337,0.221311475409836,0.2436548223350254,0.2901234567901234,0.25,0.2764705882352941,0.2583732057416268,0.3773584905660377,0.2846715328467153,0.2670157068062827,0.2534562211981567,0.2295081967213114,0.2324561403508772,0.2,0.1428571428571428,0.1428571428571428,0.1830985915492957,0.3796296296296296,0.1858407079646017,0.1971830985915492,0.1954022988505747,0.1470588235294117,0.3294117647058823,0.0886075949367088,0.1477272727272727,0.1704545454545454,0.1612903225806451,0.1453488372093023,0.4657534246575342,0.1666666666666666,0.1555555555555555,0.3467741935483871,0.8450704225352113,0.7941176470588235,0.1348314606741573,0.1780821917808219,0.245,0.2162162162162162,0.1666666666666666,0.1428571428571428,0.2549019607843137,0.1168831168831168,0.9230769230769232,0.2443181818181818,0.1222222222222222,0.238095238095238,0.2573099415204678,0.1264367816091954,0.2011834319526627,0.0,0.4657534246575342,0.1515151515151515,0.2235294117647059,0.1904761904761904,0.1838565022421524,0.4285714285714285,0.1481481481481481,0.2073170731707317,0.676923076923077,0.3865546218487395,0.2670807453416149,0.2625,0.238095238095238,0.3282442748091603,0.9836065573770492,0.4081632653061224,0.1436781609195402,0.1666666666666666,0.0612244897959183,0.1413043478260869,0.5842696629213483,0.3818181818181818,0.3265306122448979,0.3529411764705882,0.4587155963302752,0.5178571428571429,0.376068376068376,0.351063829787234,0.2385786802030456,0.2357142857142857,0.2659574468085106,0.2774193548387096,0.3428571428571428,0.2339181286549707,0.3287671232876712,0.3214285714285714,0.3736263736263736,0.4122807017543859,0.4297520661157025,0.1506024096385542,0.3740458015267175,0.3172413793103448,0.3271604938271605,0.3,0.3017241379310345,0.2278481012658227,0.0875,0.160919540229885,0.1814516129032258
DB00154,0.2787878787878788,0.1894273127753304,0.1791666666666666,0.1979166666666666,0.2763157894736842,0.1981566820276497,0.2625,0.2277227722772277,0.3936170212765957,0.2777777777777778,0.213903743315508,0.2009345794392523,0.2,0.1769911504424778,0.2222222222222222,0.2246376811594203,0.1626506024096385,0.38,0.4888888888888889,0.367816091954023,0.1864406779661017,0.4354838709677419,0.3076923076923077,0.380281690140845,0.109375,0.3230769230769231,0.375,0.3478260869565217,0.1165644171779141,1.0,0.2769230769230769,0.3283582089552239,0.4074074074074074,0.4320987654320987,0.4861111111111111,0.2835820895522388,0.42,0.1818181818181818,0.2765957446808511,0.3636363636363636,0.2840909090909091,0.430379746835443,0.2678571428571428,0.4666666666666667,0.2071005917159763,0.2463768115942029,0.390625,0.282051282051282,0.2769230769230769,0.1604938271604938,0.4657534246575342,0.0,0.32,0.3283582089552239,0.1731843575418994,0.2028985507246377,0.8478260869565217,0.3220338983050847,0.3548387096774194,0.46875,0.2711864406779661,0.1886792452830188,0.5925925925925926,0.390625,0.3947368421052631,0.4520547945205479,0.3977272727272727,0.1151515151515151,0.3287671232876712,0.0522388059701492,0.3043478260869565,0.575,0.3047619047619048,0.2949640287769784,0.3739837398373983,0.3333333333333333,0.3963963963963964,0.4313725490196078,0.2727272727272727,0.2311827956989247,0.1791044776119403,0.1428571428571428,0.2039473684210526,0.3515625,0.2327044025157232,0.3442622950819672,0.36,0.2790697674418604,0.3153153153153153,0.2950819672131147,0.1210191082802547,0.2692307692307692,0.2307692307692307,0.2738853503184713,0.41,0.3333333333333333,0.1694915254237288,0.1118881118881118,0.303030303030303,0.1631799163179916
DB00155,0.3212121212121212,0.2096069868995633,0.1983471074380165,0.2153846153846154,0.3051948051948052,0.2191780821917808,0.274390243902439,0.2439024390243902,0.4526315789473684,0.3023255813953488,0.231578947368421,0.2054794520547945,0.1923076923076923,0.21875,0.2727272727272727,0.3968253968253968,0.2903225806451613,0.3103448275862069,0.3823529411764705,0.6153846153846154,0.3050847457627119,0.7142857142857143,0.847457627118644,0.2209302325581395,0.3684210526315789,0.576271186440678,0.7924528301886793,0.7543859649122807,0.2352941176470588,0.32,0.5254237288135594,0.5483870967741935,0.325,0.1495327102803738,0.1632653061224489,0.55,0.3684210526315789,0.2171717171717171,0.5487804878048781,0.6440677966101694,0.7142857142857143,0.4457831325301205,0.4716981132075472,0.1584158415841584,0.1988636363636363,0.5,0.6551724137931034,0.29375,0.5254237288135594,0.1890243902439024,0.1515151515151515,0.32,0.0,0.5483870967741935,0.2329545454545454,0.248780487804878,0.3529411764705882,0.5740740740740741,0.5964912280701754,0.1348314606741573,0.1134751773049645,0.180722891566265,0.3478260869565217,0.6551724137931034,0.3949579831932773,0.1530612244897959,0.1403508771929824,0.232258064516129,0.7627118644067796,0.1653543307086614,0.6166666666666667,0.2201834862385321,0.2100840336134453,0.2986111111111111,0.3968253968253968,0.1185185185185185,0.1571428571428571,0.2966101694915254,0.202020202020202,0.2421052631578947,0.1379310344827586,0.247191011235955,0.2179487179487179,0.2765957446808511,0.2378048780487804,0.1558441558441558,0.2642857142857143,0.1584158415841584,0.2966101694915254,0.1870503597122302,0.2448979591836734,0.2198581560283688,0.196078431372549,0.1965317919075144,0.4509803921568627,0.3364485981308411,0.2094017094017094,0.2028985507246377,0.4090909090909091,0.1585365853658536
DB00156,0.2093023255813953,0.1659388646288209,0.1570247933884297,0.1701030927835051,0.19375,0.1735159817351598,0.1845238095238095,0.2068965517241379,0.4382022471910112,0.1969696969696969,0.217391304347826,0.1759259259259259,0.1761363636363636,0.163716814159292,0.1752577319587628,0.2575757575757575,0.2751677852348993,0.4347826086956521,0.3505154639175257,0.3809523809523809,0.425531914893617,0.6538461538461539,0.5230769230769231,0.3571428571428571,0.2830188679245283,0.6938775510204082,0.6666666666666666,0.6071428571428571,0.1933333333333333,0.3283582089552239,0.8604651162790697,0.6862745098039216,0.3070175438596491,0.2282608695652173,0.238095238095238,0.6274509803921569,0.4468085106382978,0.1725888324873096,0.5194805194805194,0.6415094339622641,0.4473684210526316,0.6176470588235294,0.5813953488372093,0.2298850574712643,0.1893491124260355,0.4561403508771929,0.6862745098039216,0.2085889570552147,0.6326530612244898,0.15625,0.2235294117647059,0.3283582089552239,0.5483870967741935,0.0,0.1896551724137931,0.160377358490566,0.3666666666666666,0.7441860465116279,0.7608695652173914,0.1973684210526315,0.1221374045801526,0.1698113207547169,0.3387096774193548,0.6862745098039216,0.3,0.2261904761904762,0.1538461538461538,0.1907894736842105,0.5666666666666667,0.104,0.6415094339622641,0.3225806451612903,0.2293577981651376,0.2206896551724138,0.2868217054263566,0.128,0.2258064516129032,0.2654867256637168,0.1978021978021978,0.1832460732984293,0.0992907801418439,0.2469135802469135,0.1842105263157894,0.2878787878787879,0.1696969696969697,0.2153846153846154,0.237037037037037,0.1505376344086021,0.211864406779661,0.1654135338345864,0.2013888888888889,0.2366412213740458,0.130718954248366,0.165680473372781,0.3398058252427184,0.4,0.1567796610169491,0.1386861313868613,0.4821428571428571,0.1133603238866396
DB00157,0.3428571428571428,0.5038759689922481,0.4907063197026022,0.4380165289256198,0.3109243697478991,0.4104477611940298,0.3008130081300813,0.464,0.3315508021390374,0.2798165137614679,0.4495798319327731,0.3888888888888889,0.4260869565217391,0.606694560669456,0.5173913043478261,0.5185185185185185,0.7182320441988951,0.0935672514619883,0.2292682926829268,0.2473684210526315,0.1393939393939394,0.1828571428571428,0.2571428571428571,0.2,0.1317365269461078,0.1724137931034483,0.1907514450867052,0.1988636363636363,0.8292682926829268,0.1731843575418994,0.1618497109826589,0.15,0.2162162162162162,0.1938775510204081,0.1904761904761904,0.1525423728813559,0.1183431952662721,0.5575221238938053,0.2864864864864865,0.1885714285714285,0.2419354838709677,0.2622950819672131,0.1183431952662721,0.1875,0.4,0.1929824561403508,0.1761363636363636,0.4133333333333333,0.135593220338983,0.5454545454545454,0.1904761904761904,0.1731843575418994,0.2329545454545454,0.1896551724137931,0.0,0.542016806722689,0.1802325581395348,0.1395348837209302,0.160919540229885,0.1584699453551912,0.1502145922746781,0.4018264840182648,0.1270718232044199,0.1761363636363636,0.2883720930232558,0.1851851851851851,0.1699029126213592,0.8414634146341463,0.2285714285714285,0.5235294117647059,0.1885714285714285,0.2261306532663316,0.2259615384615384,0.3484162895927601,0.3225806451612903,0.1748878923766816,0.2409090909090909,0.2110091743119266,0.1675126903553299,0.4279835390946502,0.3596059113300492,0.2131147540983606,0.3259911894273127,0.2707423580786026,0.4403669724770642,0.1235955056179775,0.2151898734177215,0.1573604060913705,0.2394366197183098,0.2212389380530973,0.7926829268292683,0.252212389380531,0.3486238532110092,0.2470588235294117,0.3282051282051282,0.2763819095477386,0.6016260162601627,0.5738636363636364,0.1929824561403508,0.4558823529411764
